id	Flexion	Lemme	Étiquettes	Métagraphe (β)	Metaphone2	Notes	Sémantique	Étymologie	Sous-dictionnaire	Google 1-grams	Wikipédia	Littérature	Total occurrences	Doublons	Multiples	Fréquence	Indice de fréquence
181843	éprouve	éprouver	v1__t_q_zz ipre spre 1sg 3sg	éprûv	APRF				*	869990	1567	4214	437886	2	0	0.001322901189083	7
181843	éprouve	éprouver	v1__t_q_zz impe 2sg	éprûv	APRF				*	869990	1567	4214	437886	2	0	0.001322901189083	7
127209	ail	ail	nom mas sg	él	AL				*	436316	1130	412	437858	1	0	0.001322816598040	7
156389	magasin	magasin	nom mas sg	magaz1	MKSN				*	429948	6379	1521	437848	1	0	0.001322786386953	7
126299	accompagnent	accompagner	v1__t_q_zz ipre spre 3pl	akôpagn	AKMPNNT/AKMPKNNT				*	434562	1848	1235	437645	1	0	0.001322173101894	7
143781	empirique	empirique	adj epi sg	empirik	AMPRK				*	435897	1068	516	437481	1	0	0.001321677640073	7
159603	naguère	naguère	adv	naguér	NKR				*	433712	470	2977	437159	1	0	0.001320704843083	7
151497	héréditaire	héréditaire	adj epi sg	éréditér	HRTTR				*	433006	2504	1515	437025	1	0	0.001320300014522	7
173306	soumise	soumettre	v3__tnq__a ppas adj fem sg	Sûmiz	SMS				*	867890	3468	2565	436962	1	1	0.001320109684676	7
173307	soumise	soumis	nom fem sg	Sûmiz	SMS				*	867890	3468	2565	436962	1	1	0.001320109684676	7
158985	mutation	mutation	nom fem sg	mutaSiô	MTXN				*	432890	3646	247	436783	1	0	0.001319568906225	7
165465	pratiqué	pratiquer	v1_it_q_zz ppas adj 1jsg mas sg	pratiké	PRTK				*	431363	4110	1247	436720	1	0	0.001319378576379	7
131040	batteries	batterie	nom fem pl	bateri	PTRS				*	432137	3199	1374	436710	1	0	0.001319348365292	7
151745	imaginaire	imaginaire	adj epi sg	imajinér	AMJNR/AMKNR				*	865759	6269	1308	436668	1	1	0.001319221478728	7
212098	imaginaire	imaginaire	nom mas sg	imajinér	AMJNR/AMKNR				*	865759	6269	1308	436668	1	1	0.001319221478728	7
169856	romans	roman	nom mas pl	româ	RMNS				*	852995	16385	3807	436594	1	1	0.001318997916687	7
169868	romans	roman	adj mas pl	româ	RMNS				*	852995	16385	3807	436594	1	1	0.001318997916687	7
176084	tentation	tentation	nom fem sg	tâtaSiô	TNTXN				*	433796	1199	1577	436572	1	0	0.001318931452296	7
156197	législatives	législatif	adj fem pl	léjislativ	LJLTFS/LKLTFS				*	419929	15861	630	436420	1	0	0.001318472243779	7
175333	sémantique	sémantique	adj epi sg	Sémâtik	SMNTK		lingu	grec	*	434016	2320	18	436354	1	0	0.001318272850607	7
169901	ronde	rond	nom adj fem sg	rôd	RNT				*	424745	7865	3577	436187	1	0	0.001317768325460	7
210497	Smith	Smith	patr epi inv	Smit	SM0/XMT		philo		*	412874	21884	1376	436134	1	0	0.001317608206701	7
126168	abstraite	abstraire	v3__tnq__a ppas adj fem sg	abstré	APSTRT				*	433874	1153	1033	436060	1	0	0.001317384644659	7
176065	tenus	tenir	v3_itnq__a ppas adj mas pl	tenu	TNS				*	867304	2881	1925	436055	1	1	0.001317369539116	7
223559	tenus	tenu	nom mas pl	tenu	TNS		sport		*	867304	2881	1925	436055	1	1	0.001317369539116	7
166616	publia	publier	v1_it___zz ipsi 3sg	publia	PPL				*	428515	6242	1149	435906	1	0	0.001316919393925	7
168239	rayons	rayon	nom mas pl	raion	RNS				*	1294213	5662	7696	435857	1	2	0.001316771359600	7
134775	chambres	chambre	nom fem pl	kâbr	XMPRS				*	857607	6786	7211	435802	1	1	0.001316605198624	7
134776	chambres	chambrer	v1__t___zz ipre spre 2sg	kâbr	XMPRS				*	857607	6786	7211	435802	1	1	0.001316605198624	7
133453	cahier	cahier	nom mas sg	kaié	KH/KHR				*	432075	2713	860	435648	1	0	0.001316139947889	7
132299	bourg	bourg	nom mas sg	bûrg	PRK				*	424167	9638	1774	435579	1	0	0.001315931491391	7
146822	fleuves	fleuve	nom mas pl	fl2v	FLFS				*	429287	3143	3140	435570	1	0	0.001315904301413	7
137766	convaincu	convaincre	v3_it_q__a ppas adj mas sg	kôv1ku	KNFNK				*	863035	3674	4131	435420	1	1	0.001315451135114	7
137767	convaincu	convaincu	nom mas sg	kôv1ku	KNFNK				*	863035	3674	4131	435420	1	1	0.001315451135114	7
179511	vigne	vigne	nom fem sg	vign	FN/FKN				*	427836	4951	2605	435392	1	0	0.001315366544071	7
130738	baptême	baptême	nom mas sg	baptém	PPTM				*	429987	3198	2157	435342	1	0	0.001315215488638	7
125846	XVIe	XVIe	adj epi sg	ksvi	SF	ord		lat	*	416478	14675	3993	435146	1	0	0.001314623351339	7
213715	formant	formant	nom adj mas sg	formâ	FRMNT				*	859493	8145	2525	435082	1	1	0.001314430000385	7
147158	formant	former	v1_itnq__a ppre	formâ	FRMNT				*	859493	8145	2525	435082	1	1	0.001314430000385	7
177172	transactions	transaction	nom fem pl	trâsakSiô	TRNSKXNS				*	432122	1720	1151	434993	1	0	0.001314161121713	7
133185	bénéficier	bénéficier	v1___n__zz infi	bénéfiSié	PNFS/PNFXR				*	430413	4203	281	434897	1	0	0.001313871095282	7
153755	ironie	ironie	nom fem sg	ironi	ARN				*	430097	1577	2873	434547	1	0	0.001312813707249	7
128751	apportent	apporter	v1__t___zz ipre spre 3pl	aport	APRTNT				*	430647	2367	1348	434362	1	0	0.001312254802146	7
147165	formidable	formidable	adj epi sg	formidabl	FRMTPL				*	428708	1837	3778	434323	1	0	0.001312136978908	7
131040	batterie	batterie	nom fem sg	bateri	PTR				*	417210	15582	1519	434311	1	0	0.001312100725604	7
138579	cristaux	cristal	nom mas pl	kristo	KRST				*	431291	2518	448	434257	1	0	0.001311937585736	7
137788	conversations	conversation	nom fem pl	kôversaSiô	KNFRSXNS				*	431112	1095	2040	434247	1	0	0.001311907374649	7
177127	traite	traire	v3__t___zz ppas adj fem sg	tré	TRT				*	1289030	9257	4282	434190	1	2	0.001311735171455	7
177132	traite	traite	nom fem sg	trét	TRT				*	1289030	9257	4282	434190	1	2	0.001311735171455	7
180967	écran	écran	nom mas sg	ékrâ	AKRN				*	421067	12678	312	434057	1	0	0.001311333364003	7
130091	autoriser	autoriser	v1__tnq__a infi	otorizé	ATRSR				*	431707	1427	883	434017	1	0	0.001311212519656	7
155332	libéralisme	libéralisme	nom mas sg	libéralism	LPRLSM				*	430539	2318	1150	434007	1	0	0.001311182308569	7
150331	hauts	haut	nom mas pl	ot	HTS	pel			*	857350	6756	3834	433970	1	1	0.001311070527549	7
150346	hauts	haut	adj mas pl	ot	HTS	pel			*	857350	6756	3834	433970	1	1	0.001311070527549	7
155338	libérer	libérer	v1__t_q_zz infi	libéré	LPRR				*	428047	5330	428	433805	1	0	0.001310572044619	7
179298	verser	verser	v1_it_q_zz infi	versé	FRSR				*	429661	1965	2169	433795	1	0	0.001310541833532	7
162236	parallèlement	parallèlement	adv	paralélemâ	PRLLMNT				*	429505	3620	574	433699	1	0	0.001310251807100	7
126391	accusé	accuser	v1__t_q_zz ppas adj 1jsg mas sg	akuzé	AKS				*	856800	7012	3240	433526	1	1	0.001309729155301	7
126392	accusé	accusé	nom mas sg	akuzé	AKS		droit		*	856800	7012	3240	433526	1	1	0.001309729155301	7
174636	supposé	supposer	v1_it____a ppas adj 1jsg mas sg	Supozé	SPS				*	429472	2647	1406	433525	1	0	0.001309726134193	7
134672	ceste	ceste	nom mas sg	Sest	SST				*	427892	98	5448	433438	1	0	0.001309463297739	7
167509	quitta	quitter	v1_it_x__a ipsi 3sg	kita	KT				*	423501	5636	4214	433351	1	0	0.001309200461285	7
160641	obliger	obliger	v1__tnq__a infi	oblijé	APLJR/APLKR				*	430247	1148	1934	433329	1	0	0.001309133996894	7
140882	dura	durer	v1_i____zz ipsi 3sg	dura	TR				*	427445	3133	2745	433323	1	0	0.001309115870242	7
166444	prévention	prévention	nom fem sg	prévâSiô	PRFNXN				*	427691	4827	738	433256	1	0	0.001308913455962	7
140086	disciple	disciple	nom epi sg	diSipl	TSPL				*	426972	4050	2102	433124	1	0	0.001308514669618	7
137203	conservés	conserver	v1__t_q_zz ppas adj mas pl	kôservé	KNSRFS				*	428042	4079	966	433087	1	0	0.001308402888597	7
154884	lancé	lancer	v1__t_q_zz ppas adj 1jsg mas sg	lâSé	LNS				*	417726	13468	1859	433053	1	0	0.001308300170902	7
144273	engage	engager	v1_itnq__a ipre spre 1sg 3sg	âgaj	ANKJ/ANKK				*	851421	11658	2736	432908	2	0	0.001307862110146	7
144273	engage	engager	v1_itnq__a impe 2sg	âgaj	ANKJ/ANKK				*	851421	11658	2736	432908	2	0	0.001307862110146	7
146766	flanc	flanc	nom mas sg	flâk	FLNK				*	425822	4198	2851	432871	1	0	0.001307750329125	7
141532	découvre	découvrir	v3_it_q__a ipre spre 1sg 3sg	dékûvr	TKFR				*	845685	16739	3093	432759	2	0	0.001307411964955	7
141532	découvre	découvrir	v3_it_q__a impe 2sg	dékûvr	TKFR				*	845685	16739	3093	432759	2	0	0.001307411964955	7
161562	oublié	oublier	v1_it_q_zz ppas adj 1jsg mas sg	ûblié	APL				*	854125	3353	7953	432716	1	1	0.001307282057282	7
161565	oublié	oublié	nom mas sg	ûblié	APL				*	854125	3353	7953	432716	1	1	0.001307282057282	7
137139	connaissait	connaitre	v3__t_q__a iimp 3sg	konéSé	KNST				R/R	856048	2688	6604	432670	1	1	0.001307143086284	7
137142	connaissait	connaître	v3__t_q__a iimp 3sg	konéSé	KNST				M/M	856048	2688	6604	432670	1	1	0.001307143086284	7
172800	situer	situer	v1__t_q__a infi	Situé	STR				*	430766	1796	79	432641	1	0	0.001307055474132	7
162531	particules	particule	nom fem pl	partikul	PRTKLS				*	425229	6844	398	432471	1	0	0.001306541885659	7
156807	manifestement	manifestement	adv	manifestemâ	MNFSTMNT				*	429912	1536	920	432368	1	0	0.001306230711467	7
125662	Turin	Turin	npr epi inv	tur1	TRN		cité		*	422497	8217	1604	432318	1	0	0.001306079656033	7
147022	fol	fol	nom adj mas sg	fol	FL				*	431168	233	855	432256	1	0	0.001305892347296	7
172513	sexuelle	sexuel	adj fem sg	Seksuél	SKSL		sexe		*	425495	6212	543	432250	1	0	0.001305874220644	7
137203	conservent	conserver	v1__t_q_zz ipre spre 3pl	kôserv	KNSRFNT				*	428286	2375	1569	432230	1	0	0.001305813798471	7
168915	remédier	remédier	v1___n__zz infi	remédié	RMT/RMTR				*	430035	1239	935	432209	1	0	0.001305750355189	7
155654	littoral	littoral	adj mas sg	litoral	LTRL				*	424261	5876	2032	432169	1	0	0.001305629510842	7
171693	satisfaisante	satisfaisant	adj fem sg	Satisfézât	STSFSNT				*	430346	978	766	432090	1	0	0.001305390843258	7
134053	carbone	carbone	nom mas sg	karbon	KRPN				*	423467	8281	282	432030	1	0	0.001305209576738	7
163167	permettrait	permettre	v3__tnq__a cond 3sg	permétré	PRMTRT				*	428009	3088	853	431950	1	0	0.001304967888044	7
160195	norme	norme	nom fem sg	norm	NRM				*	421851	9949	106	431906	1	0	0.001304834959263	7
175207	systématique	systématique	adj epi sg	Sistématik	SSTMTK				*	857430	4733	1210	431687	1	1	0.001304173336465	7
212469	systématique	systématique	nom fem sg	Sistématik	SSTMTK				*	857430	4733	1210	431687	1	1	0.001304173336465	7
124897	Moïse	Moïse	prn mas inv	moiz	MS				*	422122	3532	5965	431619	1	0	0.001303967901076	7
128735	appliquent	appliquer	v1__t_q_zz ipre spre 3pl	aplik	APLKNT				*	428820	1607	1169	431596	1	0	0.001303898415577	7
124760	Marne	Marne	nom fem inv	marn	MRN		rég riv		*	423274	7858	425	431557	1	0	0.001303780592339	7
154321	jugée	juger	v1_itn___a ppas adj fem sg	jujé	JJ/AK				*	427636	2838	971	431445	1	0	0.001303442228168	7
175440	sévères	sévère	adj epi pl	Sévér	SFRS				*	427209	1953	2232	431394	1	0	0.001303288151626	7
179091	veille	veiller	v1_itn__zz ipre spre 1sg 3sg	véY	FL				*	1704483	9392	11462	431335	2	1	0.001303109906215	7
179091	veille	veiller	v1_itn__zz impe 2sg	véY	FL				*	1704483	9392	11462	431335	2	1	0.001303109906215	7
145756	extrait	extrait	nom mas sg	ekstrét	AKSTRT				*	852089	9286	1285	431330	1	1	0.001303094800672	7
137172	conquérir	conquérir	v3_it_q__a infi	kôkérir	KNKRR			lat	*	425784	2936	2416	431136	1	0	0.001302508705591	7
136912	concurrence	concurrencer	v1__t___zz ipre spre 1sg 3sg	kôkurâS	KNKRNS				*	1711065	9275	3974	431079	2	1	0.001302336502397	7
136912	concurrence	concurrencer	v1__t___zz impe 2sg	kôkurâS	KNKRNS				*	1711065	9275	3974	431079	2	1	0.001302336502397	7
179991	vraies	vrai	adj fem pl	vré	FRS				*	426957	1516	2388	430861	1	0	0.001301677900708	7
137210	considèrent	considérer	v1__t_q__a ipre spre 3pl	kôsidér	KNSTRNT				*	423891	6150	730	430771	1	0	0.001301406000928	7
147058	fondateurs	fondateur	nom mas pl	fôdat2r	FNTTRS				*	420361	9462	825	430648	1	0	0.001301034404562	7
165814	prolongement	prolongement	nom mas sg	prolôjemâ	PRLNJMNT/PRLNKMNT				*	425831	4266	416	430513	1	0	0.001300626554892	7
136090	club	club	nom mas sg	klub	KLP			angl	*	339251	89961	1285	430497	1	0	0.001300578217154	7
160183	normales	normal	adj fem pl	normal	NRMLS				*	428189	1764	306	430259	1	0	0.001299859193291	7
151988	imposées	imposer	v1__t_q_zz ppas adj fem pl	1pozé	AMPSS				*	427619	1587	870	430076	1	0	0.001299306330405	7
125228	Reims	Reims	npr epi inv	réms	RMS		cité		*	418612	10088	1360	430060	1	0	0.001299257992667	7
174332	subsistance	subsistance	nom fem sg	SubsistâS	SPSSTNS				*	427610	1115	1213	429938	1	0	0.001298889417410	7
134551	cellulaire	cellulaire	adj epi sg	Sélulér	SLLR				*	426143	3495	259	429897	1	0	0.001298765551954	7
125151	Poitiers	Poitiers	npr epi inv	poitiers	PTRS		cité		*	422044	6692	1070	429806	1	0	0.001298490631066	7
165881	prophète	prophète	nom mas sg	profét	PRFT		reli	grec	*	423266	2959	3446	429671	1	0	0.001298082781396	7
143240	développé	développer	v1__t_q_zz ppas adj 1jsg mas sg	dévelopé	TFLP				*	837521	20092	1569	429591	1	1	0.001297841092703	7
143242	développé	développé	nom mas sg	dévelopé	TFLP				*	837521	20092	1569	429591	1	1	0.001297841092703	7
163614	phrase	phraser	v1_it___zz ipre spre 1sg 3sg	fraz	FRS				*	1703003	9059	5844	429477	2	1	0.001297496686315	7
163614	phrase	phraser	v1_it___zz impe 2sg	fraz	FRS				*	1703003	9059	5844	429477	2	1	0.001297496686315	7
201726	Max	Max	prn mas inv	maks	MKS				*	408907	18851	1592	429350	1	0	0.001297113005514	7
147158	forma	former	v1_itnq__a ipsi 3sg	forma	FRM				*	425422	2249	1577	429248	1	0	0.001296804852430	7
154382	jus	jus	nom mas inv	jus	JS/AS				*	425871	2547	827	429245	1	0	0.001296795789104	7
165748	profonds	profond	nom adj mas pl	profôd	PRFNTS				*	424956	1845	2419	429220	1	0	0.001296720261388	7
142910	désert	désert	nom mas sg	dézert	TSRT				*	840794	8519	9033	429173	1	1	0.001296578269280	7
142911	désert	désert	adj mas sg	dézert	TSRT				*	840794	8519	9033	429173	1	1	0.001296578269280	7
140386	dixième	dixième	nom adj epi sg	diksiém	TKSM	ord			*	423743	3595	1809	429147	1	0	0.001296499720455	7
145609	exploration	exploration	nom fem sg	eksploraSiô	AKSPLRXN				*	423063	5268	779	429110	1	0	0.001296387939435	7
154399	justesse	justesse	nom fem sg	justéS	JSTS/ASTS				*	424766	2189	2128	429083	1	0	0.001296306369501	7
169419	revanche	revancher	v1____p_e_ ipre spre 1sg 3sg	revâk	RFNX/RFNK				*	1696791	15719	3619	429033	2	1	0.001296155314067	7
169419	revanche	revancher	v1____p_e_ impe 2sg	revâk	RFNX/RFNK				*	1696791	15719	3619	429033	2	1	0.001296155314067	7
145200	estimé	estimer	v1__t_q_zz ppas adj 1jsg mas sg	estimé	ASTM				*	422591	5180	1219	428990	1	0	0.001296025406395	7
163198	perpétuelle	perpétuel	adj fem sg	perpétuél	PRPTL				*	425036	1316	1975	428327	1	0	0.001294022411350	7
146009	familiales	familial	adj fem pl	familial	FMLLS				*	424969	3229	113	428311	1	0	0.001293974073611	7
170797	répondait	répondre	v3_ixn___a iimp 3sg	répôdé	RPNTT				*	423348	777	4173	428298	1	0	0.001293934799198	7
163254	persuader	persuader	v1__t_q_zz infi	persuadé	PRSTR				*	424189	953	3072	428214	1	0	0.001293681026070	7
154218	joint	joint	nom mas sg	jo1t	JNT/ANT				*	849069	4104	2983	428078	1	1	0.001293270155292	7
156299	machine	machiner	v1__t___zz ipre spre 1sg 3sg	mak1	MXN/MKN				*	1692891	13730	5191	427953	2	1	0.001292892516709	7
156299	machine	machiner	v1__t___zz impe 2sg	mak1	MXN/MKN				*	1692891	13730	5191	427953	2	1	0.001292892516709	7
135980	client	client	nom mas sg	kliâ	KLNT				*	419132	7691	1002	427825	1	0	0.001292505814799	7
153653	invitation	invitation	nom fem sg	1vitaSiô	ANFTXN				*	423268	2889	1663	427820	1	0	0.001292490709256	7
177359	travaillant	travailler	v1_itn___a ppre	travaYâ	TRFLNT				*	420218	6140	1231	427589	1	0	0.001291792833154	7
179146	vienne	venir	v3_i__e_e_ spre 1sg 3sg	vien	FN				*	422789	1241	3498	427528	1	0	0.001291608545526	7
143844	empressement	empressement	nom mas sg	empréSemâ	AMPRSMNT				*	423268	305	3785	427358	1	0	0.001291094957053	7
214610	exécutif	exécutif	nom mas sg	eksékutif	AKSKTF				*	843912	9212	1506	427315	1	1	0.001290965049380	7
145836	exécutif	exécutif	adj mas sg	eksékutif	AKSKTF				*	843912	9212	1506	427315	1	1	0.001290965049380	7
154227	jolie	joli	adj fem sg	joli	JL/AL				*	417868	2178	7095	427141	1	0	0.001290439376472	7
131778	blessures	blessure	nom fem pl	bléSur	PLSRS				*	418102	5820	3193	427115	1	0	0.001290360827647	7
181565	épaisse	épais	adj fem sg	épéS	APS				*	421417	2267	3291	426975	1	0	0.001289937872434	7
161034	ondes	onde	nom fem pl	ôd	ANTS				*	417898	7187	1864	426949	1	0	0.001289859323609	7
128786	approvisionnement	approvisionnement	nom mas sg	aprovizionemâ	APRFSNMNT/APRFXNMNT				*	422622	3485	806	426913	1	0	0.001289750563697	7
172920	sociologique	sociologique	adj epi sg	SoSiolojik	SSLJK/SXLKK				*	425174	1610	56	426840	1	0	0.001289530022764	7
151499	hérédité	hérédité	nom fem sg	érédité	HRTT				*	424992	829	975	426796	1	0	0.001289397093983	7
163670	physiologie	physiologie	nom fem sg	fisioloji	FSLJ/FXLK				*	423708	2058	962	426728	1	0	0.001289191658593	7
174048	stratégique	stratégique	adj epi sg	Stratéjik	STRTJK/STRTKK				*	418868	7396	319	426583	1	0	0.001288753597837	7
174955	survie	survie	nom fem sg	Survi	SRF				*	421711	4729	123	426563	1	0	0.001288693175664	7
169744	rivage	rivage	nom mas sg	rivaj	RFJ/RFK				*	419486	1390	5578	426454	1	0	0.001288363874819	7
170991	réunis	réunir	v2_it_q__a ipre ipsi 1sg 2sg	réuni	RNS				*	1268836	5336	5028	426400	3	0	0.001288200734951	7
170991	réunis	réunir	v2_it_q__a impe 2sg	réuni	RNS				*	1268836	5336	5028	426400	3	0	0.001288200734951	7
170991	réunis	réunir	v2_it_q__a ppas adj mas pl	réuni	RNS				*	1268836	5336	5028	426400	3	0	0.001288200734951	7
179486	vieillards	vieillard	nom mas pl	viéYard	FLRTS				*	422329	773	3209	426311	1	0	0.001287931856280	7
179949	voté	voter	v1_it___zz ppas adj 1jsg mas sg	voté	FT				*	421933	3185	1179	426297	1	0	0.001287889560759	7
132248	boulevard	boulevard	nom mas sg	bûlevard	PLFRT				*	415417	8603	2238	426258	1	0	0.001287771737521	7
173355	sourire	sourire	nom mas sg	Sûrir	SRR				*	834645	4438	13431	426257	1	1	0.001287768716412	7
173356	sourire	sourire	v3_i_nq_zz infi	Sûrir	SRR				*	834645	4438	13431	426257	1	1	0.001287768716412	7
130766	barbare	barbare	nom adj epi sg	barbar	PRPR				*	421142	1292	3684	426118	1	0	0.001287348782308	7
131305	bibliothèques	bibliothèque	nom fem pl	biblioték	PPL0KS/PPLTKS				*	420084	5095	892	426071	1	0	0.001287206790200	7
175351	sénat	sénat	nom mas sg	Séna	SNT				*	417310	1699	6994	426003	1	0	0.001287001354811	7
162734	paternelle	paternel	adj fem sg	paternél	PTRNL				*	422775	1373	1825	425973	1	0	0.001286910721551	7
164258	plantations	plantation	nom fem pl	plâtaSiô	PLNTXNS				*	422408	2650	904	425962	1	0	0.001286877489356	7
166939	pédagogique	pédagogique	adj epi sg	pédagojik	PTKJK/PTKKK				*	421613	4246	78	425937	1	0	0.001286801961639	7
141655	défaite	défaire	v3__t_q__a ppas adj fem sg	défé	TFT				*	828266	19592	3908	425883	1	1	0.001286638821771	7
211495	défaite	défaite	nom fem sg	défét	TFT				*	828266	19592	3908	425883	1	1	0.001286638821771	7
165465	pratiquée	pratiquer	v1_it_q_zz ppas adj fem sg	pratiké	PRTK				*	421674	3190	900	425764	1	0	0.001286279309840	7
161216	opère	opérer	v1_it_q_zz ipre spre 1sg 3sg	opér	APR				*	846746	2798	1745	425645	2	0	0.001285919797909	7
161216	opère	opérer	v1_it_q_zz impe 2sg	opér	APR				*	846746	2798	1745	425645	2	0	0.001285919797909	7
154023	jaloux	jaloux	nom adj mas inv	jalûks	JL/AL				*	418949	1368	5189	425506	1	0	0.001285499863804	7
140505	dominer	dominer	v1_it_q_zz infi	dominé	TMNR				*	421664	1420	2186	425270	1	0	0.001284786882159	7
134480	causer	causer	v1_it___zz infi	kozé	KSR				*	417487	3183	4598	425268	1	0	0.001284780839942	7
176191	test	test	nom mas sg	test	TST				*	413735	11195	98	425028	1	0	0.001284055773862	7
179179	verbaux	verbal	adj mas pl	verbo	FRP				*	424568	368	38	424974	1	0	0.001283892633994	7
135867	clans	clan	nom mas pl	klâ	KLNS				*	422241	2287	343	424871	1	0	0.001283581459802	7
153285	interdire	interdire	v3_it_q__a infi	1terdir	ANTRTR				*	420693	3044	1098	424835	1	0	0.001283472699890	7
129783	attiré	attirer	v1__t_q_zz ppas adj 1jsg mas sg	atiré	ATR				*	419233	3384	2059	424676	1	0	0.001282992343612	7
133376	cadavre	cadavre	nom mas sg	kadavr	KTFR				*	417772	2424	4462	424658	1	0	0.001282937963656	7
136516	comique	comique	nom adj epi sg	komik	KMK				*	417417	4438	2766	424621	1	0	0.001282826182635	7
169259	ressemble	ressembler	v1___nq_zz ipre spre 1sg 3sg	réSembl	RSMPL				*	836808	6775	5618	424601	2	0	0.001282765760462	7
169259	ressemble	ressembler	v1___nq_zz impe 2sg	réSembl	RSMPL				*	836808	6775	5618	424601	2	0	0.001282765760462	7
171307	saine	sain	adj fem sg	Sén	SN				*	421961	835	1752	424548	1	0	0.001282605641703	7
140218	disque	disque	nom mas sg	disk	TSK				*	401904	21549	872	424325	1	0	0.001281931934470	7
152474	indifférent	indifférent	nom adj mas sg	1diférâ	ANTFRNT				*	421029	610	2686	424325	1	0	0.001281931934470	7
152492	indiquées	indiquer	v1__t___zz ppas adj fem pl	1diké	ANTKS				*	422365	1230	659	424254	1	0	0.001281717435755	7
176689	tombe	tomber	v1_it___e_ ipre spre 1sg 3sg	tôb	TMP				*	1663199	19751	13536	424122	2	1	0.001281318649411	7
176689	tombe	tomber	v1_it___e_ impe 2sg	tôb	TMP				*	1663199	19751	13536	424122	2	1	0.001281318649411	7
145004	esclavage	esclavage	nom mas sg	esklavaj	ASKFJ/ASKFK				*	836864	5753	5275	423946	1	1	0.001280786934286	7
149632	groupement	groupement	nom mas sg	grûpemâ	KRPMNT				*	420347	3349	246	423942	1	0	0.001280774849851	7
145632	exposée	exposer	v1__tnq__a ppas adj fem sg	ekspozé	AKSPS				*	419200	3168	1462	423830	1	0	0.001280436485681	7
124150	Gaston	Gaston	prn mas inv	gaston	KSTN				*	411795	10941	1026	423762	1	0	0.001280231050292	7
141739	définitions	définition	nom fem pl	définiSiô	TFNXNS				*	420720	2260	736	423716	1	0	0.001280092079293	7
129525	associés	associer	v1__t_q_zz ppas adj mas pl	aSoSié	ASSS/ASXS				*	837920	8266	1230	423708	1	1	0.001280067910424	7
129526	associés	associé	nom mas pl	aSoSié	ASSS/ASXS				*	837920	8266	1230	423708	1	1	0.001280067910424	7
165633	privées	priver	v1__t_q_zz ppas adj fem pl	privé	PRFS				*	838954	6994	1468	423708	1	1	0.001280067910424	7
165637	privées	privé	nom fem pl	privé	PRFS				*	838954	6994	1468	423708	1	1	0.001280067910424	7
124075	Fontaine	Fontaine	patr epi inv	fôtén	FNTN				*	412735	8857	2096	423688	1	0	0.001280007488250	7
146693	fixées	fixer	v1_it_q__a ppas adj fem pl	fiksé	FKSS				*	420731	1792	1151	423674	1	0	0.001279965192729	7
160674	observée	observer	v1_it_q__a ppas adj fem sg	observé	APSRF				*	420799	2136	715	423650	1	0	0.001279892686121	7
137275	constituait	constituer	v1__t_q_zz iimp 3sg	kôstitué	KNSTTT				*	420534	2469	633	423636	1	0	0.001279850390600	7
160768	occurrence	occurrence	nom fem sg	okurâS	AKRNS				*	420351	2862	357	423570	1	0	0.001279650997428	7
168825	remet	remettre	v3__tnq__a ipre 3sg	remé	RMT				*	417188	4886	1495	423569	1	0	0.001279647976319	7
126974	africaines	africain	nom adj fem pl	afrikén	AFRKNS				*	420540	2648	263	423451	1	0	0.001279291485497	7
163198	perpétuel	perpétuel	adj mas sg	perpétuel	PRPTL				*	419903	1467	2081	423451	1	0	0.001279291485497	7
163613	phrases	phrase	nom fem pl	fraz	FRSS				*	840310	3158	3344	423406	1	1	0.001279155535607	7
163614	phrases	phraser	v1_it___zz ipre spre 2sg	fraz	FRSS				*	840310	3158	3344	423406	1	1	0.001279155535607	7
158111	modernité	modernité	nom fem sg	modernité	MTRNT				*	420794	2510	47	423351	1	0	0.001278989374630	7
160765	occupations	occupation	nom fem pl	okupaSiô	AKPXNS				*	420268	1008	1993	423269	1	0	0.001278741643720	7
127429	alinéa	alinéa	nom mas sg	alinéa	ALN				*	420714	1052	1454	423220	1	0	0.001278593609395	7
136366	collectives	collectif	nom adj fem pl	kolektiv	KLKTFS				*	420422	2448	252	423122	1	0	0.001278297540746	7
143017	désire	désirer	v1__t___zz ipre spre 1sg 3sg	dézir	TSR				*	838777	2647	4659	423042	2	0	0.001278055852053	7
143017	désire	désirer	v1__t___zz impe 2sg	dézir	TSR				*	838777	2647	4659	423042	2	0	0.001278055852053	7
153135	instituteurs	instituteur	nom mas pl	1stitut2r	ANSTTTRS				*	421536	1100	382	423018	1	0	0.001277983345445	7
145387	exceptionnel	exceptionnel	adj mas sg	ekSeptionel	AKSPXNL				*	418147	4156	621	422924	1	0	0.001277699361230	7
168961	renferment	renfermer	v1__t_q_zz ipre spre 3pl	râferm	RNFRMNT				*	421146	415	1268	422829	1	0	0.001277412355907	7
176600	tissus	tissu	nom mas pl	tiSu	TSS				*	839303	4820	1361	422742	1	1	0.001277149519453	7
176606	tissus	tistre	v3__t___zz ppas adj mas pl	tiSu	TSS				*	839303	4820	1361	422742	1	1	0.001277149519453	7
155371	lier	lier	v1__tnq__a infi	lié	L/LR				*	419250	1692	1779	422721	1	0	0.001277086076171	7
213244	priori	priori	loc.adv loc.adj	priori	PRR			lat	*	840236	3840	1261	422669	1	1	0.001276928978520	7
165609	priori	priori	nom mas inv	priori	PRR			lat	M/M	840236	3840	1261	422669	1	1	0.001276928978520	7
169059	renvoi	renvoi	nom mas sg	râvoi	RNF				*	420415	1547	538	422500	1	0	0.001276418411156	7
